simplification,nbr_occurences_simpl,v_glass_beads,obsolete,nbr_occurences_v_glass_beads
toile blanche de coton et rayée,1,out,non,793069
toile blanche de coton pour mouchoirs,8,out,non,793069
toile blanche de France,2,out,non,793069
toile blanche de Hollande,2,out,non,793069
toile blanche de la Compagnie,3,out,non,793069
toile blanche de lin,26,out,non,793069
toile blanche de lin ??? à la frontière,0,out,non,793069
toile blanche de lin à 10 sols et en dessus,17,out,non,793069
toile blanche de lin de 12 sols par aune,1,out,oui,793069
toile blanche de lin de 2 sols par aune,1,out,oui,793069
toile blanche de lin de 20 sols par aune,1,out,oui,793069
toile blanche de lin de 30 sols par aune,1,out,oui,793069
toile blanche de lin de 8 sols par aune,1,out,oui,793069
toile blanche de lin en dessous de 10 sols,2,out,oui,793069
toile blanche de lin en dessous de 10 sols par aune,11,,non,54863
toile blanche de lin et haut prix,5,out,non,793069
toile blanche de lin et toile de lin,11,out,non,793069
toile blanche de lin pour nappes et serviettes,6,out,non,793069
toile blanche de ménage,3,out,non,793069
toile blanche de Saint Quentin et Valenciennes,3,out,non,793069
toile blanche de Saint-Quentin,3,out,non,793069
toile blanche demitte,1,out,non,793069
toile blanche en pièces de 20 aunes,1,out,oui,793069
toile blanche escanite,1,out,non,793069
toile blanche et rouge,1,out,non,793069
toile blanche et rousse,1,out,non,793069
toile blanche et teinte,100,out,non,793069
toile blanche étrangère,3,out,non,793069
toile blanche fine,8,out,non,793069
toile blanche fine et de lin,3,out,non,793069
toile blanche guinée,3,out,non,793069
toile blanche large,1,out,non,793069
toile blanche ordinaire,18,out,non,793069
toile blanche ordre,1,out,non,793069
toile blanche peinte,18,out,non,793069
toile blanche pour essuie-mains,5,out,non,793069
toile blanchie,2,out,non,793069
toile bleue,35,out,non,793069
toile bleue de coton,11,out,non,793069
toile bleue des Indes,1,out,non,793069
toile bleue et rouge,1,out,non,793069
toile bleue peinte,1,out,oui,793069
toile bocadillo,2,out,non,793069
toile boelans,1,out,non,793069
toile bonnets,1,out,non,793069
toile boucassine,21,out,non,793069
toile bougran,110,out,non,793069
toile bougran gommée,3,,non,54863
toile boulange,1,out,non,793069
toile bourlegambis,6,out,non,793069
toile branle,4,,oui,54863
toile branle imitant celles des Indes,1,,oui,54863
toile brantes des Indes,1,out,oui,793069
toile brauls,4,out,oui,793069
toile brauls des Indes,2,out,oui,793069
toile brauls imitant celles des Indes,1,out,oui,793069
toile brin,2,out,non,793069
toile brin de Dinant,2,out,non,793069
toile brin trois-quart de Combourg,5,out,non,793069
toile brochée,2,out,non,793069
toile brodée,2,out,non,793069
toile brodée en laine et de coton,1,out,non,793069
toile brodée en soie et de coton,1,out,non,793069
toile brodée et de coton,5,out,non,793069
toile bueadille,0,out,non,793069
toile cacanava,2,out,non,793069
toile cachelas des Indes,3,out,oui,793069
toile cadéas,1,out,non,793069
toile caissie,73,out,non,793069
toile caissière,1,out,non,793069
toile calanea,1,out,non,793069
toile calias,1,out,non,793069
toile canevas,153,out,non,793069
toile canevas de chanvre,1,,non,54863
toile canevas de fil,2,,non,54863
toile canevas gommée,3,,non,54863
toile canevas tracé,7,,non,54863
toile carotte,1,out,non,793069
toile carotte double,1,out,non,793069
toile carotte simple,1,out,non,793069
toile carrée,1,out,non,793069
toile casse,1,out,non,793069
toile casselis,4,out,non,793069
toile cassie,2,out,non,793069
toile ce chasse,3,out,non,793069
toile cerda,1,out,non,793069
toile céruse,2,out,non,793069
toile chapelur,1,out,non,793069
toile chapilas,3,out,non,793069
toile chasselas,216,out,non,793069
toile chebiny,5,out,non,793069
toile chille,1,out,non,793069
toile chitte,3,out,non,793069
toile choilette,1,out,non,793069
toile Cholet,132,out,oui,793069
toile Cholet à carreaux,1,out,oui,793069
toile cholette,11,out,oui,793069
toile cirée,567,out,non,793069
toile cirée commune,1,out,non,793069
toile cirée de 13 à 20 fils,1,out,non,793069
toile cirée de chanvre et de lin de 13 à 20 fils,1,out,non,793069
toile cirée de chanvre et de lin de 20 fils et au-dessus,2,out,non,793069
toile cirée de chanvre et de lin de 8 à 13 fils,1,out,non,793069
toile cirée de chanvre et de lin de moins de 8 fils,2,out,non,793069
toile cirée de chanvre et de lin unie,2,out,non,793069
toile cirée de moins de 8 fils,1,out,non,793069
toile cirée et de crin et gommée,30,out,non,793069
toile cirée et gommée,12,out,non,793069
toile cirée et lustrée,122,out,non,793069
toile cirée et peinte,10,out,non,793069
toile cirée large,8,out,non,793069
toile cirée pour paravent,1,out,non,793069
toile cirée trois-quart,1,out,non,793069
toile cirsaca,7,out,non,793069
toile claire,1,out,non,793069
toile claire de coton et de fil,2,out,non,793069
toile cochelis,5,out,non,793069
toile coffres,1,out,non,793069
toile colette,1,out,non,793069
toile commune,313,out,non,793069
toile commune de 25 aunes,1,out,non,793069
toile commune de basin,1,out,non,793069
toile commune de coton,2,out,non,793069
toile commune de Dinant,2,out,non,793069
toile commune de Lille,1,out,non,793069
toile commune de lin,41,out,non,793069
toile commune écrue et grosse et de lin,6,out,non,793069
toile commune et fine,4,out,non,793069
toile cordat,40,out,non,793069
toile corot,165,out,non,793069
toile corot double,2,out,non,793069
toile corot imitant celle des Indes,1,out,non,793069
toile corot simple,1,out,non,793069
toile cotonnade,5,out,non,793069
toile cotonnade commune,4,,non,54863
toile cotonnade fine,3,,non,54863
toile cotonnade sur fil grossière,1,,non,54863
toile cottray,44,out,non,793069
toile coupis,12,out,non,793069
toile coupis imitant celle des Indes,1,out,non,793069
toile coutil,329,out,non,793069
toile coutil commune,12,out,non,793069
toile coutil croisée,1,out,non,793069
toile coutil de fil,13,out,non,793069
toile coutil de fil et de laine,1,out,non,793069
toile coutil pour lit,1,out,non,793069
toile crée,73,out,non,793069
toile crée de 50 aunes,1,,non,54863
toile crée entrelarge,1,out,non,793069
toile crée gratienne,2,out,non,793069
toile crée large,54,out,non,793069
toile crée large de lin,1,out,non,793069
toile crée margé,1,out,non,793069
toile crée pièces de 50 aunes,1,out,oui,793069
toile crée rayée,2,out,non,793069
toile crée rosconne,3,out,non,793069
toile cretonne,1,out,non,793069
toile crin,2,out,non,793069
toile crise,1,out,non,793069
toile crue,140,out,non,793069
toile crue de 20 aunes,1,,non,54863
toile crue de ménage,3,out,non,793069
toile crue et teinte,1,out,non,793069
toile crue grise et ardoisée,4,out,non,793069
toile crue large,2,out,non,793069
toile crue pièces de 20 aunes,1,out,oui,793069
toile cunbabis,1,out,non,793069
toile custas,3,out,non,793069
toile custas imitant celle des Indes,1,out,non,793069
toile d'abas,1,out,non,793069
toile d'Agen,6,out,non,793069
toile d'Alençon,1,out,non,793069
toile d'Alep,12,out,non,793069
toile d'Allemagne,64,out,non,793069
toile d'Allemagne et toile de Silésie,1,out,non,793069
toile d'aman,160,out,non,793069
toile d'amat,1,out,oui,793069
toile d'Angers,1,out,non,793069
toile d'anne,1,out,non,793069
toile d'antale,27,out,non,793069
toile d'Antioche,138,out,non,793069
toile d'antrain,2,out,non,793069
toile d'Argouges,1,out,non,793069
toile d'Artische,1,out,non,793069
toile d'aune,2,out,non,793069
toile d'Autriche,1,out,non,793069
toile d'auxonne,2,out,non,793069
toile d'azar,12,out,non,793069
toile d'azur,6,out,non,793069
toile d'azur bleue,1,out,non,793069
toile d'ecripe,1,out,non,793069
toile d'emballage,725,out,non,793069
toile d'emballage 2270 lignes,1,out,non,793069
toile d'emballage de lin,1,out,non,793069
toile d'emballage neuve,1,out,non,793069
toile d'emballage vieille,1,out,non,793069
toile d'éponge,1,out,non,793069
toile d'Ernée,1,out,non,793069
toile d'étoupe 7/8,1,out,non,793069
toile d'étoupes,108,out,non,793069
toile d'étoupes 1000 lignes,1,out,non,793069
toile d'étoupes de lin,36,out,non,793069
toile d'Hambrie,1,out,non,793069
toile d'herbe,1,out,non,793069
toile d'Irlande,1,out,non,793069
toile d'Olonne,24,out,non,793069
toile d'Orange,2,out,non,793069
toile damassée,22,out,non,793069
toile damassée de 1 aune,2,out,non,793069
toile damassée de 2 1/2 aunes,2,out,non,793069
toile damassée de 2 aunes,2,out,non,793069
toile damassée de 3 aunes large,2,out,non,793069
toile damassée de Caux,1,out,non,793069
toile de ???,2,,non,54863
toile de ??? lin,1,out,non,793069
toile de 15 aunes de Hollande,8,out,non,793069
toile de 3 aunes de largeur et en dessus,1,out,non,793069
toile de 3 aunes pour nappes,1,out,non,793069
toile de 30 aunes,0,out,non,793069
toile de 30 aunes de Hollande,8,out,non,793069
toile de 36 aunes de Hollande,1,out,non,793069
toile de 4 fils,1,out,non,793069
toile de 7/8,1,out,non,793069
toile de balle,1,out,non,793069
toile de Barbezieux,3,out,non,793069
toile de Barois,1,,oui,54863
toile de Barrois,3,out,non,793069
toile de Barrois et Clinchamp,8,out,non,793069
toile de basin,241,out,non,793069
toile de basin brodé et de coton et de fil,1,out,non,793069
toile de basin clair et uni,1,out,non,793069
toile de basin coton et fil,2,out,non,793069
toile de basin de coton,4,out,non,793069
toile de basin de coton commune,5,out,non,793069
toile de basin de coton et de fil,3,out,non,793069
toile de basin de coton et de fil et teinte,1,out,non,793069
toile de basin de Rouen,2,out,non,793069
toile de basin et de coutil,5,out,non,793069
toile de basin étranger,4,out,non,793069
toile de basin fin,4,out,non,793069
toile de basin gros,6,out,non,793069
toile de basin national,5,out,non,793069
toile de basine,1,out,non,793069
toile de bazouges,1,out,non,793069
toile de Beaufort,2,out,non,793069
toile de Beaujolais,1,out,non,793069
toile de Beauvais,29,out,non,793069
toile de Bernay,1,out,non,793069
toile de Bézier,1,out,non,793069
toile de bleue,1,out,non,793069
toile de Bonbourg,1,out,non,793069
toile de Bretagne,616,out,non,793069
toile de Bretagne ??? brin,1,out,non,793069
toile de Bretagne 3/4,1,out,non,793069
toile de Bretagne 7/8,1,out,non,793069
toile de Bretagne à 4 fils,1,out,oui,793069
toile de Bretagne à carreaux,69,out,non,793069
toile de Bretagne à nègre,1,out,non,793069
toile de Bretagne bas brin,2,out,oui,793069
toile de Bretagne bas brins,13,,non,54863
toile de Bretagne beurrière,1,out,non,793069
toile de Bretagne blancard,1,out,non,793069
toile de Bretagne blanche,33,out,non,793069
toile de Bretagne blanche large,1,out,non,793069
toile de Bretagne cirée,18,out,non,793069
toile de Bretagne cirée large,3,out,non,793069
toile de Bretagne commune,1,out,non,793069
toile de Bretagne cotonnade,1,out,non,793069
toile de Bretagne cottray,1,out,non,793069
toile de Bretagne crée,39,out,non,793069
toile de Bretagne crée étroite,1,out,non,793069
toile de Bretagne crée large,95,out,non,793069
toile de Bretagne crée large de 40 aunes,1,out,non,793069
toile de Bretagne crue,21,out,non,793069
toile de Bretagne d'aune,5,out,oui,793069
toile de Bretagne d'emballage,3,out,non,793069
toile de Bretagne d'étoupe,1,out,non,793069
toile de Bretagne d'Olonne,43,out,non,793069
toile de Bretagne de ???,1,out,non,793069
toile de Bretagne de ??? fil,6,out,non,793069
toile de Bretagne de 3 aunes,1,out,non,793069
toile de Bretagne de 4 fils,20,out,non,793069
toile de Bretagne de 6 fils,2,out,non,793069
toile de Bretagne de balles,5,out,non,793069
toile de Bretagne de bas brin,6,out,oui,793069
toile de Bretagne de bazot,1,out,non,793069
toile de Bretagne de brin,28,out,non,793069
toile de Bretagne de challe,3,out,non,793069
toile de Bretagne de chanvre,12,out,non,793069
toile de Bretagne de coton,3,out,non,793069
toile de Bretagne de couleur,15,out,non,793069
toile de Bretagne de couture,1,out,non,793069
toile de Bretagne de fil,2,out,non,793069
toile de Bretagne de halle,9,out,non,793069
toile de Bretagne de haut brin,19,out,oui,793069
toile de Bretagne de ménage,46,out,non,793069
toile de Bretagne de quatre fils,1,out,oui,793069
toile de Bretagne de réforme,1,out,non,793069
toile de Bretagne de rondelette,1,out,non,793069
toile de Bretagne de rosconne,11,out,non,793069
toile de Bretagne de Saint-???,1,out,oui,793069
toile de Bretagne de Savigny,2,out,non,793069
toile de Bretagne de sept huit,1,out,non,793069
toile de Bretagne de serpillère,1,out,non,793069
toile de Bretagne de St. Georges,16,out,non,793069
toile de Bretagne diverse,39,out,non,793069
toile de Bretagne écrue,6,out,non,793069
toile de Bretagne écrue large,1,out,non,793069
toile de Bretagne entre large,48,out,non,793069
toile de Bretagne étroite,211,out,non,793069
toile de Bretagne fine claire,2,out,non,793069
toile de Bretagne fine étroite,2,out,non,793069
toile de Bretagne fine large,2,out,non,793069
toile de Bretagne Fougères,1,out,non,793069
toile de Bretagne gratienne,104,out,non,793069
toile de Bretagne grenade,1,out,non,793069
toile de Bretagne grise,6,out,non,793069
toile de Bretagne gros brin,2,out,non,793069
toile de Bretagne guingans,2,out,oui,793069
toile de Bretagne haut brin,1,out,oui,793069
toile de Bretagne haute louise,1,out,non,793069
toile de Bretagne hauts brins,34,,non,54863
toile de Bretagne hauts brins de Dinan,7,,non,54863
toile de Bretagne jaune,2,out,non,793069
toile de Bretagne lacormen,1,out,non,793069
toile de Bretagne large,187,out,non,793069
toile de Bretagne ouvrée,3,out,non,793069
toile de Bretagne peinte,1,out,non,793069
toile de Bretagne platille,3,out,non,793069
toile de Bretagne pour voile,97,out,non,793069
toile de Bretagne quatre fils,3,out,oui,793069
toile de Bretagne rayée,13,out,non,793069
toile de Bretagne rayée à carreaux,1,out,non,793069
toile de Bretagne reforme,3,out,non,793069
toile de Bretagne rondelette,21,out,non,793069
toile de Bretagne rosconne,95,out,non,793069
toile de Bretagne rouge et bleue,1,out,non,793069
toile de Bretagne rousse,20,out,non,793069
toile de Bretagne royale,2,out,non,793069
toile de Bretagne serpillère,1,out,non,793069
toile de Bretagne serpillière,13,out,non,793069
toile de Bretagne verges rayées,2,out,non,793069
toile de Bretagne verges serpillère,2,out,non,793069
toile de Brieu,1,out,non,793069
toile de brin,20,out,non,793069
toile de brin fine,2,out,non,793069
toile de Bruges,6,out,non,793069
toile de caisse,1,out,non,793069
toile de caladaris,1,out,non,793069
toile de Cambrai,196,out,non,793069
toile de Cambrai aune,1,out,oui,793069
toile de Cambrai et de lin,10,out,non,793069
toile de Cambrai et de lin fin,1,out,non,793069
toile de canevas,2,out,non,793069
toile de capiton,1,out,non,793069
toile de carreaux,2,out,non,793069
toile de châles et de lin,1,out,non,793069
toile de challe,4,out,non,793069
toile de chanvre,797,out,non,793069
toile de chanvre ???,0,out,non,793069
toile de chanvre 1400 lignes,1,out,non,793069
toile de chanvre 1500 lignes,1,out,non,793069
toile de chanvre 1700 lignes,1,out,non,793069
toile de chanvre 450 lignes,1,out,non,793069
toile de chanvre à carreaux,2,out,non,793069
toile de chanvre blanche,77,out,non,793069
toile de chanvre blanche écrue,11,,non,54863
toile de chanvre commune et de fil,3,out,non,793069
toile de chanvre coutil,9,out,non,793069
toile de chanvre d'emballage,15,out,non,793069
toile de chanvre d'étoupes,48,out,non,793069
toile de chanvre de ???,0,out,non,793069
toile de chanvre de coutil,15,out,non,793069
toile de chanvre de Halle,2,out,non,793069
toile de chanvre dite coutil,3,out,non,793069
toile de chanvre écrue,22,out,non,793069
toile de chanvre en canevas,1,out,oui,793069
toile de chanvre et de fil d'épreuve,1,out,non,793069
toile de chanvre et de lin,664,out,non,793069
toile de chanvre et de lin apprêtée écrue de 13 à 20 fils,1,out,non,793069
toile de chanvre et de lin apprêtée écrue de 8 à 13 fils,1,out,non,793069
toile de chanvre et de lin apprêtée écrue de fils,1,out,non,793069
toile de chanvre et de lin apprêtée écrue de moins de 8 fils,1,out,non,793069
toile de chanvre et de lin blanches,2,out,non,793069
toile de chanvre et de lin écrue,10,,non,54863
toile de chanvre et de lin écrue pour voile,2,out,non,793069
toile de chanvre et de lin écrues,3,out,oui,793069
toile de chanvre et de lin imprimée de 13 à 20 fils,2,out,non,793069
toile de chanvre et de lin imprimée mi-blanche unie de moins de 8 fils,1,out,non,793069
